ccode,country,group,name,numcode,year,groupcon,aggdifxx,intercon,polity2,gdppc,country_pop,rebellion
20,CANADA,FRENCH CANADIANS,FCA,2002,1997,0,5,0,10,2.4092396964066043,-0.16912571656662512,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1998,0,5,0,10,2.2943545611910343,-0.1675232243205538,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1999,0,5,0,10,2.4628642721643303,-0.16594074192850902,0
20,CANADA,FRENCH CANADIANS,FCA,2002,2000,0,5,0,10,2.718469975147412,-0.16411179497518769,0
20,CANADA,FRENCH CANADIANS,FCA,2002,2001,0,NA,0,10,2.659260982443148,-0.16195667196946906,0
20,CANADA,FRENCH CANADIANS,FCA,2002,2002,0,NA,0,10,2.71572413378834,-0.1597757972075241,0
20,CANADA,FRENCH CANADIANS,FCA,2002,2003,0,NA,0,10,3.2437267446992823,-0.1579500330555341,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1960,0,13,1,10,-0.15390146974508018,-0.2462648547914853,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1961,0,13,1,10,-0.15637179097492207,-0.2439372882526244,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1962,0,13,1,10,-0.15268458809525853,-0.24173183197655873,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1963,0,13,1,10,-0.1388127907194438,-0.2394813663887366,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1964,0,13,1,10,-0.11515733433043225,-0.2371601718824401,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1965,0,13,1,10,-0.08696522712669147,-0.2348904165895795,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1966,0,13,1,10,-0.0507190838821291,-0.23251135296816755,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1967,0,13,1,10,-0.0284466477359004,-0.23017086875683254,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1968,0,13,1,10,0.003709882402381132,-0.22803614139924128,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1969,0,13,1,10,0.043168824304510287,-0.22621004932226563,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1970,0,13,1,10,0.0900546018163964,-0.22430679842513607,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1971,0,13,1,10,0.1422121399763845,-0.22020431539676658,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1972,0,13,1,10,0.2167916673295651,-0.21855548927919283,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1973,0,13,1,10,0.31490029172142003,-0.21679810713156422,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1974,0,13,1,10,0.4713283695121318,-0.21476502365972236,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1975,0,13,1,10,0.5339598829346608,-0.2126090390471787,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1976,0,13,1,10,0.7039703158251934,-0.21063806199565904,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1977,0,13,1,10,0.7183502528262082,-0.20886318408556054,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1978,0,13,1,10,0.7451518437448374,-0.2073369826229164,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1979,0,13,1,10,0.8656433773432127,-0.20580447342672462,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1980,0,13,1,10,1.0132376804467704,-0.20378469342145764,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1981,0,13,1,10,1.1660708219691287,-0.20182840869527563,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1982,0,13,1,10,1.1849844969486087,-0.19991855428912123,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1983,0,13,1,10,1.3085248408257195,-0.19831423595097292,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1984,0,13,1,10,1.3678288804375887,-0.19676718874708385,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1985,0,13,1,10,1.3988552550284967,-0.19525575676859747,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1986,0,13,1,10,1.4442062928447026,-0.19359580049121652,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1987,0,13,1,10,1.6862317124283108,-0.1913689776518699,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1988,0,13,1,10,2.0304293918133562,-0.18914972280680004,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1989,0,13,1,10,2.2633874785656007,-0.18603100187558944,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1990,0,13,1,10,2.3593556690448465,-0.18336672710538027,3
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1991,0,13,1,10,2.401264707359851,-0.1811401678920025,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1992,0,13,1,10,2.2848955147985053,-0.17899358379571426,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1993,0,13,1,10,2.1855277005707454,-0.1769778096191936,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1994,0,13,1,10,2.1611954919995306,-0.17494661010854382,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1995,0,13,1,10,2.2500486775505593,-0.1730070431267285,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1996,0,13,1,10,2.3304086613311634,-0.1710272313903012,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1997,0,13,1,10,2.4092396964066043,-0.16912571656662512,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1998,0,13,1,10,2.2943545611910343,-0.1675232243205538,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1999,0,13,1,10,2.4628642721643303,-0.16594074192850902,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2000,0,13,1,10,2.718469975147412,-0.16411179497518769,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2001,0,NA,1,10,2.659260982443148,-0.16195667196946906,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2002,0,NA,1,10,2.71572413378834,-0.1597757972075241,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2003,0,NA,1,10,3.2437267446992823,-0.1579500330555341,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1960,3,15,0,-9,-0.4230752895971251,-0.34023648540839624,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1961,3,15,0,-6,-0.4246583678096648,-0.3395159763457991,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1962,3,15,0,-3,-0.4191543548562042,-0.33877822228689763,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1963,3,15,0,0,-0.41593971482540354,-0.33802533866934426,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1964,3,15,0,0,-0.4140565410909337,-0.3372600324817461,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1965,3,15,0,0,-0.4198128827582996,-0.336484374152444,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1966,3,15,0,-3,-0.41759106754340936,-0.3356997268205939,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1967,3,15,0,-3,-0.4169376218360242,-0.3349069456631193,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1968,3,15,0,-3,-0.4165348572813259,-0.33410664152067965,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1969,3,15,0,-3,-0.4129558864223109,-0.3332992644863926,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1970,3,15,0,-3,-0.40657042902808554,-0.3324852646533757,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1971,3,15,0,-3,-0.40263853241105246,-0.33166551648825726,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1972,3,15,0,-3,-0.39507253130852876,-0.3308408880277641,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1973,3,15,0,-3,-0.38693472694921416,-0.33001141785130633,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1974,3,15,0,-3,-0.37338798992442046,-0.3291772795662292,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1975,3,15,0,-3,-0.3581796047589394,-0.3283385117519429,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1976,3,15,0,-3,-0.35171110813333406,-0.3274953394550061,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1977,3,15,0,-3,-0.3387061589832494,-0.3266483285067666,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1978,3,15,0,5,-0.337872736303613,-0.32579900279392254,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1979,3,15,0,5,-0.32283035869609866,-0.324948924782582,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1980,3,15,0,5,-0.2972311006870566,-0.32409934187367073,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1981,3,15,0,5,-0.28297192219259604,-0.3232507105902081,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1982,3,15,0,5,-0.27135628456461486,-0.32240285732484864,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1983,3,15,0,5,-0.2550154656602786,-0.3215548111624388,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1984,3,15,0,5,-0.2099854495085731,-0.3207054018608729,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1985,3,15,0,5,-0.3475991108450337,-0.319853664934899,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1986,3,15,0,5,-0.3282612722329753,-0.319000204795275,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1987,3,15,0,5,-0.3364080241609995,-0.3181452143390513,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1988,3,15,0,5,-0.3472521370427106,-0.31728677102562575,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1989,3,15,0,5,-0.3246617411009877,-0.3164222900345231,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1990,3,15,0,5,-0.3199337916556893,-0.3155503567873739,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1991,3,15,0,5,-0.2744491424229374,-0.3146700067989263,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1992,3,15,0,5,-0.2490393655480736,-0.313783111170569,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1993,3,15,0,5,-0.22277956457735218,-0.3128950067206959,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1994,3,15,0,5,-0.1998481813509231,-0.3120125412945957,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1995,3,15,0,5,-0.1717788940144057,-0.3111410324209574,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1996,3,15,0,8,-0.14938800101768274,-0.3102825376683184,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1997,3,15,0,8,-0.1255039312193847,-0.3094360796916234,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1998,3,15,0,8,-0.10425532805259231,-0.30860007030515757,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1999,3,15,0,8,-0.10229144343982227,-0.3077715324644433,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2000,3,15,0,8,-0.0740323838284808,-0.3069482607132045,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2001,3,NA,0,8,-0.05988168313374626,-0.3061298628274388,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2002,3,NA,0,8,-0.039056029739912096,-0.3053172904325947,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2003,3,NA,0,8,-0.1295218734108844,-0.30451135369628385,0
70,MEXICO,MAYANS,MAY,7002,1960,2,14,1,-6,-0.4045928741490514,-0.11854868221699243,0
70,MEXICO,MAYANS,MAY,7002,1961,2,14,1,-6,-0.4022140508606627,-0.11087011292104841,0
70,MEXICO,MAYANS,MAY,7002,1962,2,14,1,-6,-0.4002808469847635,-0.10296607269281133,0
70,MEXICO,MAYANS,MAY,7002,1963,2,14,1,-6,-0.39623480100967934,-0.09481906576981129,0
70,MEXICO,MAYANS,MAY,7002,1964,2,14,1,-6,-0.38832001319056203,-0.08640418914284363,0
70,MEXICO,MAYANS,MAY,7002,1965,2,14,1,-6,-0.38498094385839876,-0.07770598532827086,0
70,MEXICO,MAYANS,MAY,7002,1966,2,14,1,-6,-0.37983324930287626,-0.06873058845229518,0
70,MEXICO,MAYANS,MAY,7002,1967,2,14,1,-6,-0.3757259669539382,-0.059494221156853974,0
70,MEXICO,MAYANS,MAY,7002,1968,2,14,1,-6,-0.37041136676838454,-0.0500052037347205,0
70,MEXICO,MAYANS,MAY,7002,1969,2,14,1,-6,-0.3646353627216938,-0.04027478851383386,0
70,MEXICO,MAYANS,MAY,7002,1970,2,14,1,-6,-0.3594641124746273,-0.030319461762100288,0
70,MEXICO,MAYANS,MAY,7002,1971,2,14,1,-6,-0.3530773983696786,-0.020142161944587296,0
70,MEXICO,MAYANS,MAY,7002,1972,2,14,1,-6,-0.3415623511545991,-0.009767065491609779,0
70,MEXICO,MAYANS,MAY,7002,1973,2,14,1,-6,-0.3212638682003912,7.417086172843717e-4,0
70,MEXICO,MAYANS,MAY,7002,1974,2,14,1,-6,-0.2871281296863382,0.011302828555751265,0
70,MEXICO,MAYANS,MAY,7002,1975,2,14,1,-6,-0.25645116973875376,0.021855255267147485,0
70,MEXICO,MAYANS,MAY,7002,1976,2,14,1,-6,-0.2594167241760404,0.03236323849813506,0
70,MEXICO,MAYANS,MAY,7002,1977,2,14,1,-3,-0.279369985210049,0.04282927305056563,0
70,MEXICO,MAYANS,MAY,7002,1978,2,14,1,-3,-0.2416563316598329,0.05327764466308263,0
70,MEXICO,MAYANS,MAY,7002,1979,2,14,1,-3,-0.18327949120471043,0.06375213453622174,0
70,MEXICO,MAYANS,MAY,7002,1980,2,14,1,-3,-0.0533033324273643,0.07428093778884749,0
70,MEXICO,MAYANS,MAY,7002,1981,2,14,1,-3,0.048286935601462834,0.08486617628851416,0
70,MEXICO,MAYANS,MAY,7002,1982,2,14,1,-3,-0.10954229438868557,0.09548213685840544,0
70,MEXICO,MAYANS,MAY,7002,1983,2,14,1,-3,-0.16851476227784123,0.10609562191615012,0
70,MEXICO,MAYANS,MAY,7002,1984,2,14,1,-3,-0.12522922820384663,0.11666208510291266,0
70,MEXICO,MAYANS,MAY,7002,1985,2,14,1,-3,-0.11330686359968457,0.12714831597651852,0
70,MEXICO,MAYANS,MAY,7002,1986,2,14,1,-3,-0.2227124152384063,0.13753654871862725,0
70,MEXICO,MAYANS,MAY,7002,1987,2,14,1,-3,-0.20582037777172313,0.147830711999165,0
70,MEXICO,MAYANS,MAY,7002,1988,2,14,1,0,-0.15538314394049224,0.15804551100327277,0
70,MEXICO,MAYANS,MAY,7002,1989,2,14,1,0,-0.097763588673867,0.16820610593622246,0
70,MEXICO,MAYANS,MAY,7002,1990,2,14,1,0,-0.04218452299943782,0.17832806358998005,0
70,MEXICO,MAYANS,MAY,7002,1991,2,14,1,0,0.02980881872859969,0.18841973640682724,0
70,MEXICO,MAYANS,MAY,7002,1992,2,14,1,0,0.09643175845155091,0.19846655422955833,0
70,MEXICO,MAYANS,MAY,7002,1993,2,14,1,0,0.29019417629925964,0.20843484366307774,0
70,MEXICO,MAYANS,MAY,7002,1994,2,14,1,4,0.31696403218455066,0.21827876593831247,4
70,MEXICO,MAYANS,MAY,7002,1995,2,14,1,4,0.06468389372766882,0.2279678883306134,3
70,MEXICO,MAYANS,MAY,7002,1996,2,14,1,4,0.12806092160579183,0.2375083128166744,3
70,MEXICO,MAYANS,MAY,7002,1997,2,14,1,6,0.24293134371370922,0.2469214188195798,3
70,MEXICO,MAYANS,MAY,7002,1998,2,14,1,6,0.26808000289149914,0.2562146778850812,3
70,MEXICO,MAYANS,MAY,7002,1999,2,14,1,6,0.3566194486173258,0.2653998631631536,5
70,MEXICO,MAYANS,MAY,7002,2000,2,14,1,8,0.48767430178649346,0.2744982576283563,5
70,MEXICO,MAYANS,MAY,7002,2001,2,NA,1,8,0.5383288015572343,0.28348924058600306,5
70,MEXICO,MAYANS,MAY,7002,2002,2,NA,1,8,0.5446900668340897,0.2924049744042947,5
70,MEXICO,MAYANS,MAY,7002,2003,2,NA,1,8,0.4768762198489768,0.3013828017831052,5
70,MEXICO,ZAPOTECS,ZAP,7003,1960,2,15,1,-6,-0.4045928741490514,-0.11854868221699243,0
70,MEXICO,ZAPOTECS,ZAP,7003,1961,2,15,1,-6,-0.4022140508606627,-0.11087011292104841,0
70,MEXICO,ZAPOTECS,ZAP,7003,1962,2,15,1,-6,-0.4002808469847635,-0.10296607269281133,0
70,MEXICO,ZAPOTECS,ZAP,7003,1963,2,15,1,-6,-0.39623480100967934,-0.09481906576981129,0
70,MEXICO,ZAPOTECS,ZAP,7003,1964,2,15,1,-6,-0.38832001319056203,-0.08640418914284363,0
70,MEXICO,ZAPOTECS,ZAP,7003,1965,2,15,1,-6,-0.38498094385839876,-0.07770598532827086,0
70,MEXICO,ZAPOTECS,ZAP,7003,1966,2,15,1,-6,-0.37983324930287626,-0.06873058845229518,0
70,MEXICO,ZAPOTECS,ZAP,7003,1967,2,15,1,-6,-0.3757259669539382,-0.059494221156853974,0
70,MEXICO,ZAPOTECS,ZAP,7003,1968,2,15,1,-6,-0.37041136676838454,-0.0500052037347205,0
70,MEXICO,ZAPOTECS,ZAP,7003,1969,2,15,1,-6,-0.3646353627216938,-0.04027478851383386,0
70,MEXICO,ZAPOTECS,ZAP,7003,1970,2,15,1,-6,-0.3594641124746273,-0.030319461762100288,0
70,MEXICO,ZAPOTECS,ZAP,7003,1971,2,15,1,-6,-0.3530773983696786,-0.020142161944587296,0
70,MEXICO,ZAPOTECS,ZAP,7003,1972,2,15,1,-6,-0.3415623511545991,-0.009767065491609779,0
70,MEXICO,ZAPOTECS,ZAP,7003,1973,2,15,1,-6,-0.3212638682003912,7.417086172843717e-4,1
70,MEXICO,ZAPOTECS,ZAP,7003,1974,2,15,1,-6,-0.2871281296863382,0.011302828555751265,1
70,MEXICO,ZAPOTECS,ZAP,7003,1975,2,15,1,-6,-0.25645116973875376,0.021855255267147485,1
70,MEXICO,ZAPOTECS,ZAP,7003,1976,2,15,1,-6,-0.2594167241760404,0.03236323849813506,1
70,MEXICO,ZAPOTECS,ZAP,7003,1977,2,15,1,-3,-0.279369985210049,0.04282927305056563,2
70,MEXICO,ZAPOTECS,ZAP,7003,1978,2,15,1,-3,-0.2416563316598329,0.05327764466308263,2
70,MEXICO,ZAPOTECS,ZAP,7003,1979,2,15,1,-3,-0.18327949120471043,0.06375213453622174,3
70,MEXICO,ZAPOTECS,ZAP,7003,1980,2,15,1,-3,-0.0533033324273643,0.07428093778884749,3
70,MEXICO,ZAPOTECS,ZAP,7003,1981,2,15,1,-3,0.048286935601462834,0.08486617628851416,2
70,MEXICO,ZAPOTECS,ZAP,7003,1982,2,15,1,-3,-0.10954229438868557,0.09548213685840544,2
70,MEXICO,ZAPOTECS,ZAP,7003,1983,2,15,1,-3,-0.16851476227784123,0.10609562191615012,1
70,MEXICO,ZAPOTECS,ZAP,7003,1984,2,15,1,-3,-0.12522922820384663,0.11666208510291266,1
70,MEXICO,ZAPOTECS,ZAP,7003,1985,2,15,1,-3,-0.11330686359968457,0.12714831597651852,0
70,MEXICO,ZAPOTECS,ZAP,7003,1986,2,15,1,-3,-0.2227124152384063,0.13753654871862725,0
70,MEXICO,ZAPOTECS,ZAP,7003,1987,2,15,1,-3,-0.20582037777172313,0.147830711999165,0
70,MEXICO,ZAPOTECS,ZAP,7003,1988,2,15,1,0,-0.15538314394049224,0.15804551100327277,0
70,MEXICO,ZAPOTECS,ZAP,7003,1989,2,15,1,0,-0.097763588673867,0.16820610593622246,0
70,MEXICO,ZAPOTECS,ZAP,7003,1990,2,15,1,0,-0.04218452299943782,0.17832806358998005,0
70,MEXICO,ZAPOTECS,ZAP,7003,1991,2,15,1,0,0.02980881872859969,0.18841973640682724,0
70,MEXICO,ZAPOTECS,ZAP,7003,1992,2,15,1,0,0.09643175845155091,0.19846655422955833,0
70,MEXICO,ZAPOTECS,ZAP,7003,1993,2,15,1,0,0.29019417629925964,0.20843484366307774,0
70,MEXICO,ZAPOTECS,ZAP,7003,1994,2,15,1,4,0.31696403218455066,0.21827876593831247,0
70,MEXICO,ZAPOTECS,ZAP,7003,1995,2,15,1,4,0.06468389372766882,0.2279678883306134,0
70,MEXICO,ZAPOTECS,ZAP,7003,1996,2,15,1,4,0.12806092160579183,0.2375083128166744,0
70,MEXICO,ZAPOTECS,ZAP,7003,1997,2,15,1,6,0.24293134371370922,0.2469214188195798,0
70,MEXICO,ZAPOTECS,ZAP,7003,1998,2,15,1,6,0.26808000289149914,0.2562146778850812,0
70,MEXICO,ZAPOTECS,ZAP,7003,1999,2,15,1,6,0.3566194486173258,0.2653998631631536,0
70,MEXICO,ZAPOTECS,ZAP,7003,2000,2,15,1,8,0.48767430178649346,0.2744982576283563,0
70,MEXICO,ZAPOTECS,ZAP,7003,2001,2,NA,0,8,0.5383288015572343,0.28348924058600306,0
70,MEXICO,ZAPOTECS,ZAP,7003,2002,2,NA,1,8,0.5446900668340897,0.2924049744042947,0
70,MEXICO,ZAPOTECS,ZAP,7003,2003,2,NA,0,8,0.4768762198489768,0.3013828017831052,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1960,0,15,0,-6,-0.4045928741490514,-0.11854868221699243,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1961,0,15,0,-6,-0.4022140508606627,-0.11087011292104841,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1962,0,15,0,-6,-0.4002808469847635,-0.10296607269281133,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1963,0,15,0,-6,-0.39623480100967934,-0.09481906576981129,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1964,0,15,0,-6,-0.38832001319056203,-0.08640418914284363,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1965,0,15,0,-6,-0.38498094385839876,-0.07770598532827086,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1966,0,15,0,-6,-0.37983324930287626,-0.06873058845229518,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1967,0,15,0,-6,-0.3757259669539382,-0.059494221156853974,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1968,0,15,0,-6,-0.37041136676838454,-0.0500052037347205,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1969,0,15,0,-6,-0.3646353627216938,-0.04027478851383386,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1970,0,15,0,-6,-0.3594641124746273,-0.030319461762100288,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1971,0,15,0,-6,-0.3530773983696786,-0.020142161944587296,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1972,0,15,0,-6,-0.3415623511545991,-0.009767065491609779,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1973,0,15,0,-6,-0.3212638682003912,7.417086172843717e-4,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1974,0,15,0,-6,-0.2871281296863382,0.011302828555751265,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1975,0,15,0,-6,-0.25645116973875376,0.021855255267147485,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1976,0,15,0,-6,-0.2594167241760404,0.03236323849813506,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1977,0,15,0,-3,-0.279369985210049,0.04282927305056563,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1978,0,15,0,-3,-0.2416563316598329,0.05327764466308263,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1979,0,15,0,-3,-0.18327949120471043,0.06375213453622174,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1980,0,15,0,-3,-0.0533033324273643,0.07428093778884749,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1981,0,15,0,-3,0.048286935601462834,0.08486617628851416,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1982,0,15,0,-3,-0.10954229438868557,0.09548213685840544,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1983,0,15,0,-3,-0.16851476227784123,0.10609562191615012,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1984,0,15,0,-3,-0.12522922820384663,0.11666208510291266,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1985,0,15,0,-3,-0.11330686359968457,0.12714831597651852,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1986,0,15,0,-3,-0.2227124152384063,0.13753654871862725,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1987,0,15,0,-3,-0.20582037777172313,0.147830711999165,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1988,0,15,0,0,-0.15538314394049224,0.15804551100327277,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1989,0,15,0,0,-0.097763588673867,0.16820610593622246,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1990,0,15,0,0,-0.04218452299943782,0.17832806358998005,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1991,0,15,0,0,0.02980881872859969,0.18841973640682724,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1992,0,15,0,0,0.09643175845155091,0.19846655422955833,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1993,0,15,0,0,0.29019417629925964,0.20843484366307774,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1994,0,15,0,4,0.31696403218455066,0.21827876593831247,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1995,0,15,0,4,0.06468389372766882,0.2279678883306134,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1996,0,15,0,4,0.12806092160579183,0.2375083128166744,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1997,0,15,0,6,0.24293134371370922,0.2469214188195798,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1998,0,15,0,6,0.26808000289149914,0.2562146778850812,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1999,0,15,0,6,0.3566194486173258,0.2653998631631536,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,2000,0,15,0,8,0.48767430178649346,0.2744982576283563,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,2001,0,NA,0,8,0.5383288015572343,0.28348924058600306,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,2002,0,NA,0,8,0.5446900668340897,0.2924049744042947,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,2003,0,NA,1,8,0.4768762198489768,0.3013828017831052,0
90,GUATEMALA,INDIGENOUS PEOPLES,IND,9002,1960,2,15,0,-5,-0.4167045577139156,-0.3348697293921984,0
90,GUATEMALA,INDIGENOUS PEOPLES,IND,9002,1961,2,15,0,-5,-0.4166428536810168,-0.33407865215866883,0
90,GUATEMALA,INDIGENOUS PEOPLES,IND,9002,1962,2,15,0,-5,-0.41560137378927314,-0.333264028625189,0
